doc_id,title,year,doi,source,keywords,cluster_id,tema_auto
03f0a31d9db4,"Information 2012, 3, 124-150; doi:10.3390/info3010124",2012.0,10.3390/info3010124,rclone_drive,dynamical systems; language; language acquisition; psycholinguistics; sentence,0,"Tema 0: research, environmental, systems, change"
678c3fc3c442,Effectiveness of green and cool roofs in mitigating urban heat island effects during a heatwave event in the city of Melbourne in southeast Australia,2018.0,,rclone_drive,UHI mitigation; green & cool roofs; coupled WRF-SLUCM; Thermal Comfort,4,"Tema 4: aerosol, ocean, ozone, surface"
391810d8e836,"Atmos. Chem. Phys., 14, 3913–3928, 2014www.atmos-chem-phys.net/14/3913/2014/doi:10.5194/acp-14-3913-2014© Author(s) 2014. CC Attribution 3.0 License.",2014.0,10.5194/acp-14-3913-2014,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
bd5ea77ffaed,The effect of solar radiation variations on the climate of the Earth,1968.0,,rclone_drive,,2,"Tema 2: climate, change, land, water"
31c5e51b53cd,"Citation: Akintayo, B.D.; Ige, O.E.;",2023.0,10.3390/en16186722,rclone_drive,life cycle assessment (LCA); multicriteria decision making (MCDM); power plant,0,"Tema 0: research, environmental, systems, change"
878610e9bc75,Coordinating Environmental Genomics andGeochemistry Reveals Metabolic Transitions in a HotSpring Ecosystem,2012.0,10.1371/journal.pone.0038108,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
4489e5b330ff,"Hydrol. Earth Syst. Sci., 21, 3879–3914, 2017https://doi.org/10.5194/hess-21-3879-2017© Author(s) 2017. This work is distributed underthe Creative Commons Attribution 3.0 License.",2017.0,10.5194/hess-21-3879-2017,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
8148a07f3258,On Modeling and Interpreting the Economics of Catastrophic Climate Change,2009.0,10.1162/rest.91.1.1,rclone_drive,,2,"Tema 2: climate, change, land, water"
37355a2e516c,Author version of accepted article:,2011.0,10.1007/s11192-011-0468-9,rclone_drive,commonly used in sub-domains of agent-based computing. In; our proposed approach; we have employed a combination of two applications for analysis; namely; complex network aspects of the domain; detailed visualization-based analysis of the bibliographic; based on keywords; the timeline of publication of index terms; the core journals and key subject; categories. We also identify the core authors; top countries of origin of the manuscripts along with; core research institutes. Finally; our results have interestingly revealed the strong presence of agent; Ecological Sciences and Social Sciences,0,"Tema 0: research, environmental, systems, change"
3ca35dc3a7a6,CLIMATE CHANGE AND AGRICULTURE PAPERPlant breeding and climate changes,2010.0,10.1017/S0021859610000651,rclone_drive,,2,"Tema 2: climate, change, land, water"
0ae61cde7f35,InVisible Culture • Issue 28: Contending with Crisis,2018.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
a852d29c0267,"Atmos. Meas. Tech., 11, 6495–6509, 2018https://doi.org/10.5194/amt-11-6495-2018© Author(s) 2018. This work is distributed underthe Creative Commons Attribution 4.0 License.",2018.0,10.5194/amt-11-6495-2018,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
635474beda17,"MARINE ECOLOGY PROGRESS SERIESMar Ecol Prog SerVol. 566: 1–15, 2017doi: 10.3354/meps12051Published February 27",2017.0,10.3354/meps12051,rclone_drive,Climate warming; Ocean acidification,4,"Tema 4: aerosol, ocean, ozone, surface"
222f74d048ef,Strategic grazing management and nitrous oxide ﬂuxes from pasturesoils in tropical dairy systems,2018.0,10.1016/j.scitotenv.2019.04.186,rclone_drive,Canopy light interception,2,"Tema 2: climate, change, land, water"
a94938f16dae,"WETLANDS, Vol. 24, No. 1, March 2004, pp. 23-42",2004.0,,rclone_drive,Carolina bay; depressional wetlands; environmental gradients; hydrogeologic setting; hydro,3,"Tema 3: flow, vegetation, density, seagrass"
6cf5e8e836b5,ArticleDiagnosing Climate Adaptation Constraints in RuralSubsistence Farming Systems in Cameroon: Genderand Institutional Perspectives,2019.0,10.3390/su11143767,rclone_drive,climate adaptation; culture; gender; poverty; subsistence farming; vulnerability,2,"Tema 2: climate, change, land, water"
4fb6a419850c,ORIGINAL RESEARCHpublished: 18 March 2021doi: 10.3389/fclim.2021.614537,2021.0,10.3389/fclim.2021.614537,rclone_drive,climate change mitigation; ocean acidiﬁcation; ocean alkalinization; Mediterranean sea; carbon dioxide,0,"Tema 0: research, environmental, systems, change"
f2a89dfc0d4f,"Atmos. Chem. Phys., 17, 14955–14974, 2017https://doi.org/10.5194/acp-17-14955-2017© Author(s) 2017. This work is distributed underthe Creative Commons Attribution 3.0 License.",2017.0,10.5194/acp-17-14955-2017,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
8e734d048179,Blue carbon in human-dominated estuarine and shallow coastalsystems,2015.0,10.1007/s13280-015-0725-x,rclone_drive,Carbon cycles  Carbon sequestration ,2,"Tema 2: climate, change, land, water"
bf7c978a7b3d,Sequential floods drive ‘booms’ and wetland persistence indryland rivers: a synthesis,2010.0,10.1071/MF10106,rclone_drive,,2,"Tema 2: climate, change, land, water"
0b762af329e9,"Sustainability 2013, 5, 629-642; doi:10.3390/su5020629",2013.0,10.3390/su5020629,rclone_drive,adaptive co-management; Barents Region; climate change,2,"Tema 2: climate, change, land, water"
bc857941afe6,"CLIMATE RESEARCHClim ResVol. 33: 271–283, 2007Published April 20",2007.0,,rclone_drive,Match/mismatch hypothesis; Food chain; Synchrony; Phenology; Recruitment,0,"Tema 0: research, environmental, systems, change"
ba403c4fcac2,Evaluation of NASA’s high-resolution global composition simulations: Understanding a pollution event in the Chesapeake Bay during the summer 2017 OWLETS campaign,2017.0,10.1016/j.atmosenv.2019.117133.,rclone_drive,Ozone; GEOS-CF; Chesapeake Bay; Ozone LIDAR; global model; model evaluation,1,"Tema 1: species, marine, different, ecosystem"
01993b81d170,UC IrvineUC Irvine Previously Published Works,2010.0,10.1038/ngeo765,rclone_drive,,2,"Tema 2: climate, change, land, water"
a11dce9e9ed0,"Citation: Martínez, M.; Rizzuto, I.;",2024.0,10.3390/ijms25094929,rclone_drive,antimicrobial resistance; bacterial defense systems; phage therapy; CRISPR–Cas; abortive,0,"Tema 0: research, environmental, systems, change"
dc6d304c2048,"Citation: Maraveas, C.;",2023.0,10.3390/agriculture13071464,rclone_drive,greenhouses; zero-carbon; zero-emission; renewable energy; IoT,0,"Tema 0: research, environmental, systems, change"
ffd866f7d5fe,Where to after COVID-19? Systems thinking for ahuman-centred approach to pandemics,2024.0,10.1057/s41599-024-03246-4,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
0c4a22559d08,REVIEWpublished: 16 December 2015doi: 10.3389/fmars.2015.00109,2015.0,10.3389/fmars.2015.00109,rclone_drive,upwelling intensiﬁcation; stratiﬁcation; upwelling drivers; climate change impacts; general circulation,0,"Tema 0: research, environmental, systems, change"
6d0db7806c06,"Ocean Sci., 14, 1423–1433, 2018https://doi.org/10.5194/os-14-1423-2018© Author(s) 2018. This work is distributed underthe Creative Commons Attribution 4.0 License.",2018.0,10.5194/os-14-1423-2018,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
df90a7e01255,International Journal ofGeo-Information,2017.0,10.3390/ijgi6050150,rclone_drive,urban growth; cellular automata model; Markov model; neighborhood interaction,2,"Tema 2: climate, change, land, water"
82524771713f,"Atmos. Chem. Phys., 8, 3769–3788, 2008www.atmos-chem-phys.net/8/3769/2008/© Author(s) 2008. This work is distributed underthe Creative Commons Attribution 3.0 License.",2008.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
cd5b499e307a,"Publications of the Astronomical Society of the Pacific 109: 1269-1277, 1997 November",1997.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
5bb7e2360004,After Work: Anticipatory Knowledge on Post-Scarcity Futures in John Barnes’s Thousand Cultures Tetralogy,1992.0,,rclone_drive,post-scarcity; work; utopia; dystopia; critical future studies,0,"Tema 0: research, environmental, systems, change"
0a165455000b,"External Geophysics, Climate (Aeronomy and Meteorology)",2007.0,10.1016/j.crte.2018.04.006,rclone_drive,Ozone depletion,4,"Tema 4: aerosol, ocean, ozone, surface"
414449476869,1. Introduction,1985.0,10.1029/2020JD034356,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
598583f80f13,"Scriptura 97 (2008), pp. 13-36",2008.0,,rclone_drive,Cosmological narratives; Economic trinity; Ecotheology; oikos,0,"Tema 0: research, environmental, systems, change"
04c85e19c373,The adaptation of coral reefs to climate change:,2012.0,10.3989/scimar.03660.29A,rclone_drive,climate change; coral reefs; heat stress; warming; ocean acidification; adaptation; community change; migration,2,"Tema 2: climate, change, land, water"
9280e2539141,Case Report: Five Adult Cases ofH3K27-Altered Diffuse MidlineGlioma in the Spinal Cord,2016.0,10.3389/fonc.2021.701113,rclone_drive,diffuse midline glioma (DMG); radiology; CNS neoplasm; spinal cord; pediatric-type gliomas,0,"Tema 0: research, environmental, systems, change"
84bc0d0ddb45,"742CHIMIA 2023, 77, No. 11Chemistry & soil",2023.0,10.2533/chimia.2023.742,rclone_drive,Active pharmaceutical ingredients; Biodegradability; Green chemistry; Plant protection products,1,"Tema 1: species, marine, different, ecosystem"
3256ecb9b126,Land Degradation and Development 29 (3): 663-675 (2018),2018.0,,rclone_drive,Land abandonment; natural revegetation; connectivity; digital,2,"Tema 2: climate, change, land, water"
0422c401969e,The nitrogen bioextraction potential of nearshore Saccharinalatissima cultivation and harvest in the Western Gulf of Maine,2020.0,10.1007/s10811-021-02367-6,rclone_drive,,2,"Tema 2: climate, change, land, water"
493f68c8ff50,Vol.:(0123456789)1 3,2021.0,10.1007/s13201-021-01425-1,rclone_drive,Geospatial; GIS; Satellite data; NDVI,2,"Tema 2: climate, change, land, water"
412662de5638,Camera trapping reveals a diverse and uniquehigh-elevation mammal community under threat,2020.0,10.1017/S0030605318001096,rclone_drive,Camera traps; El Sira; habitat loss; hunting; oncilla,1,"Tema 1: species, marine, different, ecosystem"
8d3ef8149aef,"Alpine Peatlands of the Andes, Cajamarca, Peru",1938.0,10.1657/1938-4246-42.1.19,rclone_drive,,2,"Tema 2: climate, change, land, water"
023cc785138e,DOI 10.1007/s00382-016-3447-2Clim Dyn (2017) 49:2249–2260,2017.0,10.1007/s00382-016-3447-2,rclone_drive,Multi-decadal variability; Bergen Climate,2,"Tema 2: climate, change, land, water"
208c4c516bed,BMJ Case Reports 2011; doi:10.1136/bcr.10.2011.49251 of 7,2011.0,10.1136/bcr.10.2011.4925,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
c4b830ba8e01,One Ecosystem 5: e58216,2020.0,10.3897/oneeco.5.e58216,rclone_drive,System of Environmental-Economic Accounting; ecosystem accounting; reference,1,"Tema 1: species, marine, different, ecosystem"
07fa745e486c,"Proceedings of the 17th Conference of the European Chapter of the Association for Computational Linguistics, pages 1736–1751May 2-6, 2023 ©2023 Association for Computational Linguistics",2023.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
f5495fc691d2,MARINE ECOLOGY PROGRESS SERIES Mar Ecol Prog Ser Published October 16,1995.0,,rclone_drive,Nitrate,1,"Tema 1: species, marine, different, ecosystem"
4fc60649fd7e,"Atmos. Chem. Phys., 20, 11451–11467, 2020https://doi.org/10.5194/acp-20-11451-2020© Author(s) 2020. This work is distributed underthe Creative Commons Attribution 4.0 License.",2020.0,10.5194/acp-20-11451-2020,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
7b289f9fc172,1 2 Linking Regenerative Travel and Residents’ Support for Tourism Development in 3 4 Kaua'i Island (Hawaii): Moderating-Mediating effects of Travel-Shaming and,2020.0,,rclone_drive,Regenerative travel; foreign tourist attractiveness; travel shaming; residents’,0,"Tema 0: research, environmental, systems, change"
c8006e24bc42,A tighter constraint on Earth-system sensitivityfrom long-term temperature and carbon-cycleobservations,2021.0,10.1038/s41467-021-23543-9,rclone_drive,,2,"Tema 2: climate, change, land, water"
d78edc06935e,"Biogas from wastewater treatment plants and landﬁ ll sites consist of 30–60% v/v methane, 15–30% v/v carbon dioxide, 5–20% v/v nitrogen, 1–10% v/v oxygen and about 1–2% v/v of other contaminants including hydrogen sulﬁ de, ammonia and numerous volatile organic compounds (VOCs), i.e. aliphatic and aromatic hydrocarbons, siloxanes, volatile organosulfur and organohalogen compounds, and oxygenated organic compounds (Rasi et al. 2007). Impurities from biogas can have environmental impacts such as stratospheric ozone depletion, the greenhouse eﬀ ect, and reduction in local air quality as well as eﬀ ect damage to power equipment. In addition, the presence of odour compounds resulting from biogas production is a serious problem, especially for residents of areas immediately adjacent to production plants (Kozłowski et al. 2019; Szulczyński et al. 2017).Currently, various technologies have been developed for the deodorization of biogas stream, i.e. chemical and physical absorption, adsorption, condensation, membrane separation, thermal or catalytic oxidation, biological treatment, bioﬁ ltration (Miller et al. 2018, 2019; Wieczorek et al. 2012) and advanced oxidation process (Baena-Moreno et al. 2019). Among the technologies, physical absorption is one of the most attractive technologies due to its simplicity, economical, safety, and its potential high eﬃ ciency for the removal of medium or high VOCs concentration from the gas phase. The most important parameter during the absorption process is the use of a suitable absorption solvent. Absorbents should",2007.0,10.24425/aep.2020.132524,rclone_drive,biogas; absorption; volatile organic compounds; deep eutectic solvents; deodorization method,4,"Tema 4: aerosol, ocean, ozone, surface"
f61657e4868a,"Atmos. Chem. Phys., 15, 3739–3754, 2015www.atmos-chem-phys.net/15/3739/2015/doi:10.5194/acp-15-3739-2015© Author(s) 2015. CC Attribution 3.0 License.",2015.0,10.5194/acp-15-3739-2015,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
df3d1c6eef8e,"Phylogenetic Analysis of Thecosomata Blainville, 1824(Holoplanktonic Opisthobranchia) Using Morphologicaland Molecular Data",2013.0,10.1371/journal.pone.0059439,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
e65bd228062a,Toxicity of lunar dust assessed in inhalation-exposed rats,2015.0,10.3109/08958378.2013.833660.,rclone_drive,Lunar dust toxicity; lung lavage biomarkers; moon dust; nose-only exposure,1,"Tema 1: species, marine, different, ecosystem"
1de2fc1d31a3,"Evolution of anti-predator traits in responseto a ﬂexible targeting strategy by predatorsAndrew L. Jackson1,*, Guy Beauchamp2, Mark Broom3",1973.0,10.1098/rspb.2005.3421,rclone_drive,simulation model; vigilance; game dynamics; group size,1,"Tema 1: species, marine, different, ecosystem"
215e8640e625,"‘Formiguers’, a historical system of soil fertilization (and biochar",2000.0,,rclone_drive,land use; nitrogen; nutrient fluxes; organic carbon; phosphorus; potassium,2,"Tema 2: climate, change, land, water"
699920209adf,Cement and Concrete Research 155 (2022) 106777,2022.0,10.1016/j.cemconres.2022.106777,rclone_drive,3D printing,4,"Tema 4: aerosol, ocean, ozone, surface"
6d96c1ac2146,"Earth Planets Space, 52, 479–493, 2000",2000.0,,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
b5c221282295,HAL Id: hal-03038798,2021.0,10.1029/93GL02894,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
d1aaadcb4338,"Late Pleistocene pteropods, heteropods and planktonic foraminifera from the 1",2010.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
a6412b8b444a,General rights Copyright and moral rights for the publications made accessible in the public portal are retained by the authors and/or other copyright owners and it is a condition of accessing publications that users recognise and abide by the legal requirements associated with these rights.,2024.0,10.1016/j.ecolmodel.2006.12.013,rclone_drive,Fate modelling,1,"Tema 1: species, marine, different, ecosystem"
882ca05e83ba,ACCOMMODATING THE INTERESTS OF DEVELOPING COUNTRIES IN THE CLIMATE CHANGE REGIME:,2012.0,10.4314/mlr.v6i1.1,rclone_drive,Climate change; Kyoto Protocol; Montreal Protocol; ozone depletion,2,"Tema 2: climate, change, land, water"
6b2890fecfa3,© 2020 Mohamed Yousif. This open access article is distributed under a Creative Commons Attribution (CC-BY) 3.0 license.,2020.0,10.3844/ajssp.2018.16.36,rclone_drive,Palaeohydrology; Landforms; Geology; Remote Sensing; Mars,4,"Tema 4: aerosol, ocean, ozone, surface"
8890860ce793,"Atmos. Chem. Phys., 16, 2359–2379, 2016www.atmos-chem-phys.net/16/2359/2016/doi:10.5194/acp-16-2359-2016© Author(s) 2016. CC Attribution 3.0 License.",2016.0,10.5194/acp-16-2359-2016,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
34c285b79a38,ArticleDiatoms Dominate and Alter Marine Food-WebsWhen CO2 Rises,2019.0,10.3390/d11120242,rclone_drive,ocean acidiﬁcation; benthic diatoms; ecological shift; CO2 fertilisation; turf algae,4,"Tema 4: aerosol, ocean, ozone, surface"
b0037b877c97,ORCA – Online Research @ Cardiff,2020.0,10.1016/j.geoforum.2020.03.009,rclone_drive,energy; transition; gas; social acceptance; place; siting,0,"Tema 0: research, environmental, systems, change"
75f9de0471f4,CLIMATE RESEARCH Clim Res Published February 19,1970.0,,rclone_drive,Cameroon . Carbon pools and flux. Forest systems . Ghana . Mitigation,2,"Tema 2: climate, change, land, water"
24567d387e5a,"IRRIGATION SCIENCE 2014, DOI 10.1007/s00271-014-0449-x",2014.0,10.1007/s00271-014-0449-x,rclone_drive,,2,"Tema 2: climate, change, land, water"
350950a0c141,"Calcification, Storm Damage and Population Resilienceof Tabular Corals under Climate Change",2012.0,10.1371/journal.pone.0046637,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
c3d62d715d2e,"Atmos. Chem. Phys., 14, 7233–7254, 2014www.atmos-chem-phys.net/14/7233/2014/doi:10.5194/acp-14-7233-2014© Author(s) 2014. CC Attribution 3.0 License.",2014.0,10.5194/acp-14-7233-2014,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
0848386e9bd5,"CARBON-DISC 1.0 - A coupled, process-based model of global in-stream carbon biogeochemistry",1950.0,10.5194/gmd-2019-205,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
1c252e464713,Acidification diminishes diatom silica production in the Southern Ocean 1,2007.0,,rclone_drive,Ocean acidification; diatoms; silicification; Antarctica; phytoplankton; carbon and silica,4,"Tema 4: aerosol, ocean, ozone, surface"
cbbc2419993c,ArticleClimate Change Enhanced Carotenoid Pro-VitaminA Levels of Selected Plantain Cultivars,2020.0,10.3390/plants9040541,rclone_drive,UV-B radiation; micronutrient; carotenoids; climate variability; Musa spp,4,"Tema 4: aerosol, ocean, ozone, surface"
4ab6f826b57a,Acidification-vulnerable carbonate system of the East Sea (Japan Sea) 3,2019.0,10.5194/bg-2019-474,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
28516957e66a,ArticleTranscriptome Analysis of Yamame(Oncorhynchus masou) in Normal Conditions afterHeat Stress,2019.0,10.3390/biology8020021,rclone_drive,high-temperature tolerance; yamame; selective breeding; differentially expressed genes,1,"Tema 1: species, marine, different, ecosystem"
98879b48c68c,The poverty implications of climate-induced crop yield changes by 2030,2030.0,10.1016/j.gloenvcha.2010.07.001,rclone_drive,Vulnerability,2,"Tema 2: climate, change, land, water"
abd7125e8078,"Remote Sens. 2011, 3, 2029-2050; doi:10.3390/rs3092029",2011.0,10.3390/rs3092029,rclone_drive,sea level rise; adaptation; climate change; inundation; coastal erosion; Ghana,2,"Tema 2: climate, change, land, water"
df5eb5c855d5,"Atmos. Chem. Phys., 14, 12271–12289, 2014www.atmos-chem-phys.net/14/12271/2014/doi:10.5194/acp-14-12271-2014© Author(s) 2014. CC Attribution 3.0 License.",2014.0,10.5194/acp-14-12271-2014,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
395f0ebb23a1,"Citation: Nnabuife, S.G.; Darko, C.K.;",2023.0,10.3390/cleantechnol5040067,rclone_drive,hydrogen; environment; greenhouse gases; carbon emission; electrolysis; electrolyser,0,"Tema 0: research, environmental, systems, change"
a68b84dc64ea,"Atmos. Chem. Phys., 22, 11845–11866, 2022https://doi.org/10.5194/acp-22-11845-2022© Author(s) 2022. This work is distributed underthe Creative Commons Attribution 4.0 License.",2022.0,10.5194/acp-22-11845-2022,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
e6fb1a77e879,"Earth Syst. Dynam., 9, 1235–1242, 2018https://doi.org/10.5194/esd-9-1235-2018© Author(s) 2018. This work is distributed underthe Creative Commons Attribution 4.0 License.",2018.0,10.5194/esd-9-1235-2018,rclone_drive,,2,"Tema 2: climate, change, land, water"
cd52981361a8,ArticleExergetic Aspects of Hydrogen EnergySystems—The Case Study of a Fuel Cell Bus,2016.0,10.3390/su9020276,rclone_drive,exergy analysis; fuel cell bus; hydrogen; sustainable transportation,0,"Tema 0: research, environmental, systems, change"
0513814b9819,RESEARCH ARTICLEIs domestic agricultural production sufficientto meet national food nutrient needs inBrazil?,2017.0,10.1371/journal.pone.0251778,rclone_drive,,2,"Tema 2: climate, change, land, water"
4e80afa29c41,Nepal Public Policy Review,2023.0,10.59552/nppr.v3i1.57,rclone_drive,“8-S”-elements; agroecology; ecosystem services; nature-based solutions; Nepal; Policy,0,"Tema 0: research, environmental, systems, change"
5feb128a7373,"Atmos. Chem. Phys., 16, 3345–3368, 2016www.atmos-chem-phys.net/16/3345/2016/doi:10.5194/acp-16-3345-2016© Author(s) 2016. CC Attribution 3.0 License.",2016.0,10.5194/acp-16-3345-2016,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
445ba7c0cc21,ArticleEnvironmental Implications of Dynamic Policies onFood Consumption and Waste Handling in theEuropean Union,2016.0,10.3390/su8030282,rclone_drive,life cycle assessment; food; food waste; land use; water; policy; meat,0,"Tema 0: research, environmental, systems, change"
931eafa9f070,© 2015 EQUINOX PUBLISHING LTD,2015.0,10.1558/jca.v2i1.27134,rclone_drive,,0,"Tema 0: research, environmental, systems, change"
d6b23ee3c095,"Atmos. Chem. Phys., 8, 6297–6307, 2008www.atmos-chem-phys.net/8/6297/2008/© Author(s) 2008. This work is distributed underthe Creative Commons Attribution 3.0 License.",2008.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
5271d0fb609e,Response of the calcifying coccolithophore Emiliania huxleyito low pH/high pCO2: from physiology to molecular level,2010.0,10.1007/s00227-010-1580-8,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
8f42fefd8861,ORIGINAL ARTICLE,2016.0,10.1007/s10113-018-1424-5),rclone_drive,Agent-based modelling,2,"Tema 2: climate, change, land, water"
94f8bab1add8,ArticleAn Ocean-Colour Time Series for Use in ClimateStudies: The Experience of the Ocean-Colour ClimateChange Initiative (OC-CCI),2019.0,10.3390/s19194285,rclone_drive,ocean colour; water-leaving radiance; remote-sensing reﬂectance; phytoplankton,4,"Tema 4: aerosol, ocean, ozone, surface"
da09c322b4d6,Margherita Paola Poto* and Emily Margaret MurrayAchieving a Common Future for all ThroughSustainability-Conscious Legal Educationand Research Methods,2023.0,10.1515/gj-2023-0122,rclone_drive,sustainability; ecological and emotional literacy; legal domain,0,"Tema 0: research, environmental, systems, change"
0560a29b625c,"The Cryosphere, 14, 2819–2833, 2020https://doi.org/10.5194/tc-14-2819-2020© Author(s) 2020. This work is distributed underthe Creative Commons Attribution 4.0 License.",2020.0,10.5194/tc-14-2819-2020,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
9c8ce1048e2a,"Global priorities for conserving the evolutionary history of sharks, rays, and chimaeras",2018.0,10.1038/s41559-017-0448-4,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
2aab4db8566d,"Atmos. Chem. Phys., 16, 101–121, 2016www.atmos-chem-phys.net/16/101/2016/doi:10.5194/acp-16-101-2016© Author(s) 2016. CC Attribution 3.0 License.",2016.0,10.5194/acp-16-101-2016,rclone_drive,,1,"Tema 1: species, marine, different, ecosystem"
c0f9a706cfca,ArticleChanges in Global Blocking Character inRecent Decades,2019.0,10.3390/atmos10020092,rclone_drive,blocking; ENSO; climate change; interdecadal variability; Paciﬁc Decadal Oscillation,2,"Tema 2: climate, change, land, water"
af35f689b4d8,"ArticleSustainable Use of the Environment, Planetary Boundaries andMarket Power",2021.0,10.3390/su13020949,rclone_drive,environment; market power; monopoly; planetary boundaries; safe operating space,0,"Tema 0: research, environmental, systems, change"
46f399da7d50,MODIFIED SEDIMENTS AND SUBSURFACE HYDROLOGY IN NATURAL AND,1997.0,,rclone_drive,managed realignment; drainage; ecosystem services; hydrology,1,"Tema 1: species, marine, different, ecosystem"
11857f7cedb8,"Geosci. Model Dev., 14, 6403–6444, 2021https://doi.org/10.5194/gmd-14-6403-2021© Author(s) 2021. This work is distributed underthe Creative Commons Attribution 4.0 License.",2021.0,10.5194/gmd-14-6403-2021,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
4f1e0e6a2175,RESEARCH ARTICLEClimatic and socioeconomic effects on landcover changes across Europe: Does protectedarea designation matter?,2000.0,10.1371/journal.pone.0219374,rclone_drive,,2,"Tema 2: climate, change, land, water"
1fde4375c7a6,The decision maker’s lament: If I only had some science!,2023.0,10.1007/s13280-024-01986-w,rclone_drive,Actionable science  Decision making ,0,"Tema 0: research, environmental, systems, change"
ef784b27c157,"EURASIA Journal of Mathematics, Science and Technology Education, 2019, 15(1), em1652 ISSN:1305-8223 (online)",2019.0,10.29333/ejmste/99512,rclone_drive,modeling practice; technology; ocean acidification,0,"Tema 0: research, environmental, systems, change"
f37a4af134aa,"Atmos. Chem. Phys., 24, 2387–2398, 2024https://doi.org/10.5194/acp-24-2387-2024© Author(s) 2024. This work is distributed underthe Creative Commons Attribution 4.0 License.",2024.0,10.5194/acp-24-2387-2024,rclone_drive,,5,"Tema 5: lake, ozone, yellowstone, basin"
762839279b93,Polar Record 42 (220): 15–22 (2006).Printed in the United Kingdom.doi:10.1017/S003224740500484515,2006.0,10.1017/S0032247405004845,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
1a3188ae2af4,HAL Id: hal-03394047,2021.0,10.1016/j.gloplacha.2021.103481,rclone_drive,Andes,1,"Tema 1: species, marine, different, ecosystem"
a1dae4efa059,ArticleCanadian Biomass Burning Aerosol PropertiesModiﬁcation during a Long-Ranged Event onAugust 2018,2018.0,10.3390/s20185442,rclone_drive,CALIPSO; Lidar; biomass burning aerosol; Canadian smoke; Canadian wildﬁres 2018,4,"Tema 4: aerosol, ocean, ozone, surface"
911b65a13b78,"Swanson-Hysell et al., 2015, Geology, doi:10.1130/G36347.11/9",2015.0,10.1130/G36347.1,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
074b26e75e68,Neuroprotection by adenosine in the brain: From A1 receptor activation to A2Areceptor blockade,2004.0,,rclone_drive,A1 receptors; A2A receptors; adenosine; adenosine kinase; brain; neuroprotection,1,"Tema 1: species, marine, different, ecosystem"
97b6e64b3cb4,"Climate change on Twitter: Content, media ecology and information sharing behaviour",2012.0,,rclone_drive,Twitter; climate change; semantic graphs; media ecology,2,"Tema 2: climate, change, land, water"
dc961a845f8c,Contents lists available at ScienceDirect,2008.0,10.1016/j.aquatox.2018.07.021,rclone_drive,Oyster,1,"Tema 1: species, marine, different, ecosystem"
9f08ad033072,"JOURNAL OF NORTHERN STUDIES Vol. 13 • No. 2 • 2019, pp. 43–69",2019.0,,rclone_drive,environmental history; the Anthropocene; water history; set,2,"Tema 2: climate, change, land, water"
e7ae3f1167e1,"Atmos. Chem. Phys., 9, 9237–9247, 2009www.atmos-chem-phys.net/9/9237/2009/© Author(s) 2009. This work is distributed underthe Creative Commons Attribution 3.0 License.",2009.0,,rclone_drive,,4,"Tema 4: aerosol, ocean, ozone, surface"
7349e656c343,Comparative changes in density and demographyof large herbivores in the Masai Mara Reserveand its surrounding human-dominated pastoralranches in Kenya,2011.0,10.1007/s10531-012-0261-y),rclone_drive,Large herbivores  Pastoralism  Protection  Distribution ,1,"Tema 1: species, marine, different, ecosystem"
